ID,Data,Love,Joy,Surprise,Anger,Sadness,Fear,Topic,Domain,is_admin
25728,দশ হাজার বা বিশ হাজার কোটি টাকা খরচ হল। কিন্তু এতে কত টাকা দেশের জিডিপিতে যোগ হবে? একটা ছোট্ট দ্বীপ জেলার জন্য এতো টাকা খরচ! ভালো ভালো। ,0,0,1,0,1,0,Politics,Youtube,False
16697,মনডা এতো সাদা কেন আপনার? ,0,1,0,0,0,0,Personal,Youtube,False
23968,কিশোর কালথেকে শুনে আসছি তুই এখনো ছোট পদ্দাসেতুর কাজ শেষ হলে বিয়ে দিবো আজ আমি যৌবন পার করে ফেলাম তাও কাজ শেষ হলোনা আবার যদি আরেকটা সেতুর কাজ শুরু হয় তবে আমার আর বিয় করালাগবেনা একবারে ছেলের বিয়ে দিয়ে দিবো ,0,0,0,0,1,0,Politics,Youtube,False
14773,হের মত কুলাঙ্গার দুনিয়া থাকার দরকার নাই ,0,0,0,0,1,0,Politics,Youtube,False
11855,ব্রাক্ষণন বাড়িয়ার মানুষেররা আবাল নাকি। ,0,0,0,0,1,0,Politics,Youtube,False
8764,এটা পেলান্টি না ভাই এটা পেনাল্টি ,0,0,0,1,0,0,Sports,Youtube,False
8361,"মিডিয়া ভাইরা আঙ্গুল চুসো, ",0,0,0,0,1,0,Politics,Youtube,False
19620,আনেক ভাল লাগল ভাই। ,0,1,0,0,0,0,Personal,Youtube,False
379,তোমাকে আমাদের মনে থাকবে ,1,0,0,0,0,0,Sports,Youtube,False
26773,অনঅনেক মজা পেলাম 😂😂😂 ,0,1,0,0,0,0,Entertainment,Youtube,False
5706,আমার একটা খুব দরকার। ,0,0,0,1,0,0,Business,Youtube,False
27624,"অসাধারণ একটি গান বলতেই হবে,,,,,, ",1,1,0,0,0,0,Music,Youtube,False
2807,"আমার আপনার সবাই কে সুন্নাত শিখতে হবে,, ইসলামের শত্রু থাকবেই,, যেমন ছিল নমরুদ ফেরাউন,, তবে তাদের গালি দেওয়া যাবে না,, তাদের ভালো বাসতে হবে,, ",1,0,0,0,0,0,Education,Youtube,False
9577,তার টাকাকে নয় ♥ ছেলেদের বলছি.... আপনি যদি চান যে একটি মেয়ে আপনাকে সারা জীবন ভালবাসবে ,1,0,0,0,0,0,Education,Facebook,False
3252,পার পাবে না একটাও..... আমি চাই না আমার মতো আর কেউ নিজের বোন হারাক ,0,0,0,1,1,0,Personal,Facebook,False
4881,বেশ ব্রিলিয়ান্ট মানুষ! ,0,0,1,0,0,0,Education,Youtube,False
19547,ভাই ব্যাচেলর পয়েন্ট পরের পর্ব গুলাকি আদৌ আর আসবে না। অযথা আশা দিয়া রাথেন কেন? ,0,0,0,1,0,0,Entertainment,Youtube,False
7271,কি লাভ হয় মোটিভেট এ? বাস্তবিক তো আলাদা ,0,0,0,1,0,0,Education,Youtube,False
10539,যখন দেখবে তোমার চুলে বাতাসের খেলা করা দেখে কেউ হাসছে না ,0,0,0,1,0,0,Personal,Facebook,False
5487,ব্লগ টা খুব ভালো লাগলো 😍😍 ,1,1,0,0,0,0,Personal,Youtube,False
25347,বলার অপেক্ষা রাখে না সেই রকম খেলা হয়েছে বেস্ট অফ লাক বাংলাদেশ ক্রিকেট টিম ,0,1,0,0,0,0,Sports,Youtube,False
8724,গাণিতিক সমাধানের ভিডিও গুলো দেখ। ওগুলো একটু বড় করে করার চেষ্টা করছি। ,0,1,0,0,0,0,Education,Youtube,False
3303,কাজটি করলে আরো বেশি সর্বনাশ হয়ে যাবে ওই পরিবারটির। ঘটনাটি পুরো জানার পর একজন সিনিয়র সাংবাদিকের সঙ্গে যখন পরামর্শ করলাম ,0,0,0,1,0,1,Personal,Facebook,False
21597,আগের বাজনা সুন্দর ছিল ,0,1,0,0,0,0,Music,Youtube,False
3218,রাইট ভাই হাসি পাইলাম ,0,1,0,0,0,0,Politics,Youtube,False
13789,ছেলেটি খুব ভলো লেগেছে❤❤💙💙❤❤😘😘😘😘😋😋😝😝😝 ,1,1,0,0,0,0,Music,Youtube,False
22501,তোর কি দরকার আছে মিথ্যা বলে গুনাহকামানো ,0,0,0,0,1,0,Business,Youtube,False
5811,ধন্যবাদ তৌহিদ আফ্রিদি ভাই কে পথ শিশু রানার পাশে দাড়ানোর জন্য ,0,1,0,0,0,0,Personal,Youtube,False
3911,উরুগুয়ের একটি জয় ,0,1,0,0,0,0,Sports,Facebook,False
10963,তোমার আব্বুর কথা অনেক সুন্দর। 😊 ,0,1,0,0,0,0,Personal,Youtube,False
3037,সব খাবারে একই অবস্থা ,0,0,0,1,0,0,Politics,Youtube,False
17893,তুই মরে দাক মুছলমান হয়ে ললনাগান শুনুত ফেরেশতা বের করবে। তাই নামাজ পড়। ,0,0,0,0,1,0,Music,Youtube,False
25059,কলিজাৰ টুকুৰা তোমাক কিন্তু লাগিবই মোৰ ,0,1,0,0,0,0,Music,Youtube,False
18908,চেয়ারম্যানের মেয়ের পিঠে ফোঁড়া ,0,0,0,1,0,0,Education,Facebook,False
20850,আশা করি এই রানার মত আরও অনেক রানার পাশে দাঁড়াবে তৌহিদ আফ্রিদি💖💖 ,1,0,0,0,0,0,Personal,Youtube,False
4397,এই হলো বাপের বেটি ,0,1,0,0,0,0,Politics,Youtube,False
9708,"জুটিটা খুবিই ভালো লাগে,,,, ",1,0,0,0,0,0,Entertainment,Youtube,False
17388,নোয়াখালী আর বরিশাল এ দুই এলাকার মানুষ অনেক বদ কিসিমের হয়!! ,0,0,0,0,1,0,Entertainment,Youtube,False
21088,ও বিয়া করলে ত খানকির ববসা কমে জাইব।বুঝেন না মিয়া। ,0,0,0,0,1,0,Sports,Youtube,False
15879,আফরিদি বাই তুমি তো সব জেলায় ঘুরলা কিন্তু বরগুনা জেলায় আসলানা।।।কেন? ,0,0,0,1,0,0,Personal,Youtube,False
26368,কিছু বলার নাই এখানে আমার কান্না এসে গেলো ,0,0,0,1,0,0,Personal,Youtube,False
13774,অসাদারন হইছে।দারুণ একটা নাটক।মুখ থেকে হাসি সরাতে পারিনি ,1,1,0,0,0,0,Entertainment,Youtube,False
659,"গানটার চেয়েও বেশী ভালো হইছে ভিডিওটা, সুবিধাবাদি মেয়েটা গ্রহণ না করাটাই সবচেয়ে হিট ছিল ",1,1,0,0,0,0,Music,Youtube,False
20414,নকল ছাড়া আর কি পারোছ?? ,0,0,0,0,1,0,Music,Youtube,False
17514,ইফতারি করার পর এতোভালো ভিডিও দেখে এই গরমে রোজার কষ্টটা ভুলে গেছি। ধন্যবাদ ভাই😍 ,1,1,0,0,0,0,Education,Youtube,False
11660,মুখ হা করতে সমস্যা ,0,0,0,1,0,0,Education,Facebook,False
2722,ভাই তুমিতো ইন্ডিয়ার কিং ,1,1,0,0,0,0,Personal,Youtube,False
18568,আসলেই একটা খেলা জিতলে মিডিয়া গুলো এতো পাম দেয় পরের ম্যাচে লাড়ু মারে বাংলাদেশের ঞিকেটে ধারাবাহিকতা নেই বললে চলে আগের চেয়ে উন্নতি হওয়ার কথা কিন্তু সেটা আর কোথায় প্লিজ একটু জানাবেন ,0,0,0,1,1,0,Sports,Youtube,False
2598,কোন কথা নাই শুধু ইমরুল কায়েস কে বিশ্বকাপ স্কোয়াডে দেখতে চাই ✌✌ ,1,1,0,0,0,0,Sports,Youtube,False
7153,ইনশাআল্লাহ ফাইনাল আমরা জিতব ,1,1,0,0,0,0,Sports,Youtube,False
10914,তার অন্তর্নিহিত শক্তি তো হৃদিই । তারপর শান্ত এল ,0,1,0,0,0,0,Personal,Facebook,False
14038,এরা এখনো মূর্খো রয়ে গিয়াছে ,0,0,0,1,0,0,Politics,Youtube,False
4618,মেয়েকে বেশি ভালো লাগে ,1,0,0,0,0,0,Music,Youtube,False
20962,এক কথায় অসাধারণ 💜💜💜 ,0,1,0,0,0,0,Music,Youtube,False
23019,"আজকে আরেক তৌহিদ আফ্রিদিকে দেখতে পেলাম পুরো ভিডিওটাই,,,,,,সব সময় ভালোবেসেছি, ভালোবাসি এবং ভালোবাসব ",1,0,0,0,0,0,Personal,Youtube,False
19613,"রদ টাকার আবার ভুল ডিসিশন দেয়, শালায় খালি বাঙালি পিছনে লাগে কেন ",0,0,0,0,1,0,Sports,Youtube,False
13821,"বিমানে ভিডিও করা নিষেধ,,, ",0,0,0,1,0,0,Travel,Youtube,False
9635,গাধা রানার টাকা পয়সার অভাব হবেনা তার দিন ফিরে গেছে।পারলে অন্য রানার খবর নে। তারে দিয়ে আর তুই বাইরাল হওয়ার চেষ্টা করিছ না ,0,0,0,0,1,0,Personal,Youtube,False
